normal X: 6.732 | normal Y: -3.407 || Velocity X: -187.418 | Velocity Y: -39.311
Filtered X: 4.902 | Filtered Y: -3.668 || Velocity X: -126.814 | Velocity Y: -55.099
normal X: 5.098 | normal Y: -4.272 || Velocity X: -81.694 | Velocity Y: -43.242
Filtered X: 2.510 | Filtered Y: -5.172 || Velocity X: -122.533 | Velocity Y: -67.009
normal X: 2.696 | normal Y: -5.687 || Velocity X: -120.139 | Velocity Y: -70.758
Filtered X: 0.499 | Filtered Y: -6.426 || Velocity X: -109.527 | Velocity Y: -64.467
normal X: 1.062 | normal Y: -6.316 || Velocity X: -81.696 | Velocity Y: -31.448
Filtered X: -1.074 | Filtered Y: -7.619 || Velocity X: -91.256 | Velocity Y: -61.610
normal X: -0.284 | normal Y: -7.496 || Velocity X: -67.279 | Velocity Y: -58.966
Filtered X: -2.511 | Filtered Y: -8.671 || Velocity X: -79.760 | Velocity Y: -56.258
normal X: -2.014 | normal Y: -8.439 || Velocity X: -86.500 | Velocity Y: -47.172
Filtered X: -2.810 | Filtered Y: -9.098 || Velocity X: -41.371 | Velocity Y: -35.587
normal X: -1.149 | normal Y: -8.203 || Velocity X: 43.251 | Velocity Y: 11.793
Filtered X: -3.473 | Filtered Y: -9.657 || Velocity X: -36.518 | Velocity Y: -31.067
normal X: -3.263 | normal Y: -9.461 || Velocity X: -105.724 | Velocity Y: -62.896
Filtered X: -4.381 | Filtered Y: -9.989 || Velocity X: -41.778 | Velocity Y: -22.505
normal X: -4.609 | normal Y: -9.619 || Velocity X: -67.279 | Velocity Y: -7.862
Filtered X: -4.950 | Filtered Y: -9.769 || Velocity X: -33.887 | Velocity Y: -2.670
normal X: -4.609 | normal Y: -8.911 || Velocity X: 0.000 | Velocity Y: 35.380
Filtered X: -5.392 | Filtered Y: -8.975 || Velocity X: -26.895 | Velocity Y: 22.428
normal X: -5.090 | normal Y: -7.889 || Velocity X: -24.028 | Velocity Y: 51.103
Filtered X: -5.604 | Filtered Y: -8.006 || Velocity X: -17.235 | Velocity Y: 37.844
normal X: -5.186 | normal Y: -7.339 || Velocity X: -4.806 | Velocity Y: 27.517
Filtered X: -5.698 | Filtered Y: -7.116 || Velocity X: -9.831 | Velocity Y: 41.780
normal X: -5.378 | normal Y: -6.945 || Velocity X: -9.611 | Velocity Y: 19.655
Filtered X: -5.247 | Filtered Y: -6.020 || Velocity X: 9.355 | Velocity Y: 49.472
normal X: -4.417 | normal Y: -5.687 || Velocity X: 48.056 | Velocity Y: 62.896
Filtered X: -4.778 | Filtered Y: -4.595 || Velocity X: 17.701 | Velocity Y: 62.379
normal X: -4.417 | normal Y: -4.036 || Velocity X: 0.000 | Velocity Y: 82.552
Filtered X: -4.463 | Filtered Y: -3.029 || Velocity X: 16.545 | Velocity Y: 71.803
normal X: -4.513 | normal Y: -2.621 || Velocity X: -4.805 | Velocity Y: 70.759
Filtered X: -3.541 | Filtered Y: -1.182 || Velocity X: 34.056 | Velocity Y: 83.967
normal X: -2.783 | normal Y: -0.656 || Velocity X: 86.501 | Velocity Y: 98.275
Filtered X: -2.910 | Filtered Y: 0.336 || Velocity X: 32.554 | Velocity Y: 79.206
normal X: -2.975 | normal Y: 0.130 || Velocity X: -9.612 | Velocity Y: 39.311
Filtered X: -2.194 | Filtered Y: 1.687 || Velocity X: 34.488 | Velocity Y: 72.298
normal X: -2.110 | normal Y: 1.388 || Velocity X: 43.251 | Velocity Y: 62.896
Filtered X: -1.475 | Filtered Y: 2.989 || Velocity X: 35.353 | Velocity Y: 68.019
normal X: -1.437 | normal Y: 2.804 || Velocity X: 33.639 | Velocity Y: 70.758
Filtered X: -0.893 | Filtered Y: 3.844 || Velocity X: 31.651 | Velocity Y: 53.061
normal X: -1.053 | normal Y: 3.197 || Velocity X: 19.222 | Velocity Y: 19.655
Filtered X: -0.439 | Filtered Y: 4.328 || Velocity X: 26.346 | Velocity Y: 35.988
normal X: -0.668 | normal Y: 3.590 || Velocity X: 19.223 | Velocity Y: 19.654
Filtered X: -0.117 | Filtered Y: 4.581 || Velocity X: 20.270 | Velocity Y: 22.161
normal X: -0.380 | normal Y: 3.983 || Velocity X: 14.417 | Velocity Y: 19.655
Filtered X: 0.164 | Filtered Y: 4.499 || Velocity X: 16.586 | Velocity Y: 6.601
normal X: 0.004 | normal Y: 3.826 || Velocity X: 19.222 | Velocity Y: -7.862
Filtered X: 0.407 | Filtered Y: 4.278 || Velocity X: 13.954 | Velocity Y: -3.850
normal X: 0.293 | normal Y: 3.826 || Velocity X: 14.417 | Velocity Y: 0.000
Filtered X: 0.598 | Filtered Y: 4.002 || Velocity X: 11.348 | Velocity Y: -9.741
normal X: 0.485 | normal Y: 3.747 || Velocity X: 9.610 | Velocity Y: -3.931
Filtered X: 0.634 | Filtered Y: 3.574 || Velocity X: 5.691 | Velocity Y: -16.643
normal X: 0.389 | normal Y: 3.275 || Velocity X: -4.805 | Velocity Y: -23.585
Filtered X: 0.927 | Filtered Y: 3.084 || Velocity X: 11.017 | Velocity Y: -21.301
normal X: 1.158 | normal Y: 2.882 || Velocity X: 38.445 | Velocity Y: -19.656
Filtered X: 1.068 | Filtered Y: 2.653 || Velocity X: 8.653 | Velocity Y: -21.449
normal X: 0.965 | normal Y: 2.646 || Velocity X: -9.611 | Velocity Y: -11.793
Filtered X: 1.162 | Filtered Y: 2.271 || Velocity X: 6.327 | Velocity Y: -20.046
normal X: 1.062 | normal Y: 2.332 || Velocity X: 4.806 | Velocity Y: -15.724
Filtered X: 0.936 | Filtered Y: 1.762 || Velocity X: -4.107 | Velocity Y: -23.238
normal X: 0.485 | normal Y: 1.624 || Velocity X: -28.835 | Velocity Y: -35.379
Filtered X: 0.482 | Filtered Y: 1.234 || Velocity X: -15.138 | Velocity Y: -25.121
normal X: 0.004 | normal Y: 1.153 || Velocity X: -24.027 | Velocity Y: -23.586
Filtered X: 0.102 | Filtered Y: 1.261 || Velocity X: -17.403 | Velocity Y: -9.453
normal X: 0.004 | normal Y: 1.939 || Velocity X: 0.000 | Velocity Y: 39.310
Filtered X: 1.086 | Filtered Y: 2.555 || Velocity X: 22.020 | Velocity Y: 34.456
normal X: 2.792 | normal Y: 4.455 || Velocity X: 139.362 | Velocity Y: 125.793
Filtered X: 0.564 | Filtered Y: 2.465 || Velocity X: -6.467 | Velocity Y: 11.391
normal X: -0.668 | normal Y: 1.467 || Velocity X: -173.000 | Velocity Y: -149.379
Filtered X: -0.428 | Filtered Y: 2.121 || Velocity X: -32.014 | Velocity Y: -5.539
normal X: -1.533 | normal Y: 1.388 || Velocity X: -43.251 | Velocity Y: -3.931
Filtered X: -1.567 | Filtered Y: 1.772 || Velocity X: -46.782 | Velocity Y: -12.588
normal X: -2.206 | normal Y: 1.467 || Velocity X: -33.639 | Velocity Y: 3.931
Filtered X: -2.626 | Filtered Y: 1.842 || Velocity X: -50.417 | Velocity Y: -3.075
normal X: -2.783 | normal Y: 2.253 || Velocity X: -28.833 | Velocity Y: 39.310
Filtered X: -3.556 | Filtered Y: 1.850 || Velocity X: -48.103 | Velocity Y: -1.016
normal X: -3.456 | normal Y: 1.939 || Velocity X: -33.640 | Velocity Y: -15.724
Filtered X: -4.474 | Filtered Y: 1.877 || Velocity X: -46.791 | Velocity Y: 0.404
normal X: -4.417 | normal Y: 1.939 || Velocity X: -48.056 | Velocity Y: 0.000
Filtered X: -5.227 | Filtered Y: 2.150 || Velocity X: -41.392 | Velocity Y: 8.240
normal X: -4.993 | normal Y: 2.489 || Velocity X: -28.833 | Velocity Y: 27.517
Filtered X: -6.179 | Filtered Y: 2.460 || Velocity X: -45.081 | Velocity Y: 12.542
normal X: -6.339 | normal Y: 2.646 || Velocity X: -67.279 | Velocity Y: 7.862
Filtered X: -7.009 | Filtered Y: 2.786 || Velocity X: -42.934 | Velocity Y: 14.764
normal X: -6.916 | normal Y: 2.882 || Velocity X: -28.833 | Velocity Y: 11.793
Filtered X: -7.829 | Filtered Y: 3.166 || Velocity X: -41.811 | Velocity Y: 17.282
normal X: -7.781 | normal Y: 3.275 || Velocity X: -43.250 | Velocity Y: 19.656
Filtered X: -8.573 | Filtered Y: 3.512 || Velocity X: -39.059 | Velocity Y: 17.271
normal X: -8.453 | normal Y: 3.511 || Velocity X: -33.640 | Velocity Y: 11.793
Filtered X: -9.001 | Filtered Y: 4.085 || Velocity X: -28.621 | Velocity Y: 24.006
normal X: -8.550 | normal Y: 4.376 || Velocity X: -4.804 | Velocity Y: 43.241
Filtered X: -8.998 | Filtered Y: 4.689 || Velocity X: -11.587 | Velocity Y: 27.680
normal X: -8.261 | normal Y: 4.848 || Velocity X: 14.416 | Velocity Y: 23.586
Filtered X: -9.016 | Filtered Y: 5.311 || Velocity X: -5.251 | Velocity Y: 29.701
normal X: -8.742 | normal Y: 5.398 || Velocity X: -24.028 | Velocity Y: 27.517
Filtered X: -9.123 | Filtered Y: 5.751 || Velocity X: -5.319 | Velocity Y: 25.166
normal X: -9.126 | normal Y: 5.555 || Velocity X: -19.222 | Velocity Y: 7.862
Filtered X: -9.226 | Filtered Y: 5.983 || Velocity X: -5.224 | Velocity Y: 17.107
normal X: -9.222 | normal Y: 5.634 || Velocity X: -4.806 | Velocity Y: 3.931
Filtered X: -9.283 | Filtered Y: 6.160 || Velocity X: -3.815 | Velocity Y: 12.222
normal X: -9.222 | normal Y: 5.948 || Velocity X: 0.000 | Velocity Y: 15.724
Filtered X: -9.131 | Filtered Y: 6.342 || Velocity X: 2.957 | Velocity Y: 10.388
normal X: -8.838 | normal Y: 6.263 || Velocity X: 19.223 | Velocity Y: 15.724
Filtered X: -8.927 | Filtered Y: 6.355 || Velocity X: 7.240 | Velocity Y: 4.620
normal X: -8.742 | normal Y: 6.106 || Velocity X: 4.805 | Velocity Y: -7.862
Filtered X: -8.512 | Filtered Y: 6.470 || Velocity X: 15.251 | Velocity Y: 5.284
normal X: -8.165 | normal Y: 6.499 || Velocity X: 28.833 | Velocity Y: 19.655
Filtered X: -7.978 | Filtered Y: 6.714 || Velocity X: 22.028 | Velocity Y: 9.388
normal X: -7.685 | normal Y: 6.892 || Velocity X: 24.028 | Velocity Y: 19.655
Filtered X: -7.138 | Filtered Y: 7.173 || Velocity X: 33.838 | Velocity Y: 17.419
normal X: -6.627 | normal Y: 7.521 || Velocity X: 52.862 | Velocity Y: 31.450
Filtered X: -5.397 | Filtered Y: 7.625 || Velocity X: 65.370 | Velocity Y: 20.469
normal X: -4.032 | normal Y: 7.757 || Velocity X: 129.751 | Velocity Y: 11.793
Filtered X: -4.443 | Filtered Y: 7.499 || Velocity X: 54.879 | Velocity Y: 4.622
normal X: -4.897 | normal Y: 6.813 || Velocity X: -43.251 | Velocity Y: -47.172
Filtered X: -3.984 | Filtered Y: 7.147 || Velocity X: 35.989 | Velocity Y: -8.538
normal X: -4.801 | normal Y: 6.577 || Velocity X: 4.806 | Velocity Y: -11.794
Filtered X: -3.517 | Filtered Y: 6.836 || Velocity X: 28.514 | Velocity Y: -12.692
normal X: -3.840 | normal Y: 6.656 || Velocity X: 48.056 | Velocity Y: 3.932
Filtered X: -3.254 | Filtered Y: 6.545 || Velocity X: 19.408 | Velocity Y: -13.771
normal X: -3.648 | normal Y: 6.499 || Velocity X: 9.612 | Velocity Y: -7.863
Filtered X: -2.956 | Filtered Y: 6.198 || Velocity X: 16.742 | Velocity Y: -15.905
normal X: -3.071 | normal Y: 6.106 || Velocity X: 28.833 | Velocity Y: -19.655
Filtered X: -2.650 | Filtered Y: 5.875 || Velocity X: 15.888 | Velocity Y: -16.035
normal X: -2.687 | normal Y: 5.870 || Velocity X: 19.222 | Velocity Y: -11.793
Filtered X: -2.403 | Filtered Y: 5.555 || Velocity X: 13.779 | Velocity Y: -16.028
normal X: -2.495 | normal Y: 5.555 || Velocity X: 9.612 | Velocity Y: -15.724
Filtered X: -2.246 | Filtered Y: 5.272 || Velocity X: 10.265 | Velocity Y: -14.924
normal X: -2.398 | normal Y: 5.319 || Velocity X: 4.805 | Velocity Y: -11.793
Filtered X: -2.029 | Filtered Y: 4.987 || Velocity X: 10.617 | Velocity Y: -14.512
normal X: -2.014 | normal Y: 5.005 || Velocity X: 19.223 | Velocity Y: -15.724
Filtered X: -1.988 | Filtered Y: 4.729 || Velocity X: 5.564 | Velocity Y: -13.575
normal X: -2.206 | normal Y: 4.769 || Velocity X: -9.611 | Velocity Y: -11.793
Filtered X: -2.021 | Filtered Y: 4.628 || Velocity X: 1.281 | Velocity Y: -8.504
normal X: -2.206 | normal Y: 4.848 || Velocity X: 0.000 | Velocity Y: 3.931
Filtered X: -2.046 | Filtered Y: 4.526 || Velocity X: -0.209 | Velocity Y: -6.510
normal X: -2.110 | normal Y: 4.612 || Velocity X: 4.806 | Velocity Y: -11.793
Filtered X: -2.287 | Filtered Y: 4.490 || Velocity X: -7.229 | Velocity Y: -3.700
normal X: -2.591 | normal Y: 4.612 || Velocity X: -24.028 | Velocity Y: 0.000
Filtered X: -2.670 | Filtered Y: 4.502 || Velocity X: -14.285 | Velocity Y: -1.162
normal X: -2.975 | normal Y: 4.612 || Velocity X: -19.222 | Velocity Y: 0.000
Filtered X: -3.048 | Filtered Y: 4.572 || Velocity X: -17.034 | Velocity Y: 1.586
normal X: -3.167 | normal Y: 4.690 || Velocity X: -9.611 | Velocity Y: 3.931
Filtered X: -3.334 | Filtered Y: 4.848 || Velocity X: -15.404 | Velocity Y: 8.840
normal X: -3.263 | normal Y: 5.162 || Velocity X: -4.806 | Velocity Y: 23.586
Filtered X: -3.602 | Filtered Y: 5.189 || Velocity X: -14.232 | Velocity Y: 13.681
normal X: -3.552 | normal Y: 5.398 || Velocity X: -14.416 | Velocity Y: 11.793
Filtered X: -4.119 | Filtered Y: 5.331 || Velocity X: -21.107 | Velocity Y: 9.786
normal X: -4.417 | normal Y: 5.162 || Velocity X: -43.251 | Velocity Y: -11.793
Filtered X: -4.529 | Filtered Y: 5.539 || Velocity X: -20.736 | Velocity Y: 10.161
normal X: -4.513 | normal Y: 5.555 || Velocity X: -4.805 | Velocity Y: 19.655
Filtered X: -4.923 | Filtered Y: 5.833 || Velocity X: -20.135 | Velocity Y: 12.836
normal X: -4.897 | normal Y: 5.948 || Velocity X: -19.223 | Velocity Y: 19.655
Filtered X: -5.307 | Filtered Y: 6.062 || Velocity X: -19.560 | Velocity Y: 12.027
normal X: -5.282 | normal Y: 6.027 || Velocity X: -19.222 | Velocity Y: 3.931
Filtered X: -5.389 | Filtered Y: 6.699 || Velocity X: -10.417 | Velocity Y: 23.758
normal X: -4.993 | normal Y: 7.206 || Velocity X: 14.418 | Velocity Y: 58.966
Filtered X: -4.321 | Filtered Y: 8.326 || Velocity X: 27.362 | Velocity Y: 57.854
normal X: -2.687 | normal Y: 9.801 || Velocity X: 115.333 | Velocity Y: 129.724
Filtered X: -4.688 | Filtered Y: 8.864 || Velocity X: 0.307 | Velocity Y: 39.533
normal X: -5.858 | normal Y: 8.071 || Velocity X: -158.584 | Velocity Y: -86.483
Filtered X: -5.619 | Filtered Y: 8.719 || Velocity X: -27.441 | Velocity Y: 11.838
normal X: -6.820 | normal Y: 7.521 || Velocity X: -48.056 | Velocity Y: -27.517
Filtered X: -6.538 | Filtered Y: 8.361 || Velocity X: -38.396 | Velocity Y: -5.768
normal X: -7.012 | normal Y: 7.599 || Velocity X: -9.611 | Velocity Y: 3.931
Filtered X: -7.303 | Filtered Y: 8.238 || Velocity X: -38.323 | Velocity Y: -5.994
normal X: -7.300 | normal Y: 8.228 || Velocity X: -14.417 | Velocity Y: 31.448
Filtered X: -7.817 | Filtered Y: 8.029 || Velocity X: -30.829 | Velocity Y: -8.647
normal X: -7.492 | normal Y: 7.914 || Velocity X: -9.612 | Velocity Y: -15.724
Filtered X: -8.231 | Filtered Y: 7.674 || Velocity X: -24.854 | Velocity Y: -14.015
normal X: -7.973 | normal Y: 7.442 || Velocity X: -24.028 | Velocity Y: -23.586
Filtered X: -8.482 | Filtered Y: 7.415 || Velocity X: -17.542 | Velocity Y: -13.391
normal X: -8.165 | normal Y: 7.442 || Velocity X: -9.612 | Velocity Y: 0.000
Filtered X: -8.287 | Filtered Y: 8.207 || Velocity X: -1.397 | Velocity Y: 17.989
normal X: -7.588 | normal Y: 9.565 || Velocity X: 28.834 | Velocity Y: 106.138
Filtered X: -8.123 | Filtered Y: 9.866 || Velocity X: 4.290 | Velocity Y: 56.453
normal X: -7.877 | normal Y: 11.530 || Velocity X: -14.417 | Velocity Y: 98.275
